data,lable
刷酸期间一直没找到合适的洗面奶，总是洗了第二天莫名其妙长小粒粒，换了三种说是敏感肌专用的都是，准备试试这个,1
我觉得细眉让她脸看起来更圆了。,1
仿佛看到了我自己[泪] 女孩子没鼻子也很惨,1
我的额头平到让我的眉弓看起来就像垫了一样[摊手],1
眼窝凹陷可以通过医美解决吗,1
我的下垂眼[允悲]常常觉得没精神 http://t.cn/AiBPFs60,1
但是她细眉显得鼻子大..照片都有在好好弱化鼻子,1
回复@Chierooo:就是修复  她之前那个是做宽的,1
郑爽的鼻子真的没整吗？我觉得有点不一样了(小声bb别喷我，主观感受，另外，郑爽很美，不整鼻子的话就更美了),1
汤唯好自然,1
我从侧面只能看到半个鼻头和嘴[允悲],1
敏感肌想试试[羞嗒嗒]最近刚好用完,1
太棒了。小腿肌肉人哭了,1
回复@疯去狂追求:每个医院不同 100多一次 回复@辣文艺:去医院做红蓝光照射 很有用,1
@_Xer 赚钱打瘦腿针咯,1
回复@么么噗噗:我就想抽大腿上的脂肪填到胸里去，问了修志夫家的大概要三四万，我自闭了,1
我应该是下垂眼叭？？,1
回复@仙女颜究所:几年前看博主推荐用的，用下来感觉确实很伤害口腔健康，买了一盒用了三分之一吧，不过没反弹。感觉是吧牙齿外面那层破坏掉的感觉 特别酸,1
回复@Laura在上海:我记得当时看到她第一眼也觉得挺好的 就是人中长显成熟 最好不要走清纯挂 因为有人比她长得更幼 形成不了优势 再加上正面有点露鼻孔 画眼线妖艳美女或者港风适合她的 回复@嘴歪同学:现在大多美颜相机有个长脸专用的美颜效果！！,1
我好几天没洗脸 今天洗脸 什么东西都没用 手一擦掉了好多类似角质的东西[允悲],1
和朋友讨论过拍照片什么最重要 姿势？笑容？ No是眼神 同样的一个人同样的姿势同样的笑容 眼神没底气不敢直视镜头 和 心里想着老子就是天下第一美不屑地看镜头 效果完全不同 姿势重要？ 同样的剪刀手 为什么有人拍很自然而有的人却很僵硬 笑容重要？ 只要眼神坚定，笑了就很亲切阳光，不笑就是御姐风,1
回复@汪_妞妞妞妞:谢谢[兔子] 想知道怎么样才可以面诊到韦医生，看过很多的案例觉得韦医生是自己要的风格,1
油皮举手??,1
一根鼻子,1
回复@福尔蘑菇君:她鼻子做的 回复@想和你一起努力_:是的，神仙医生,1
问问眼皮色素沉淀咋办…我天天被人问是不是涂大地色眼影不卸妆…,1
郑爽鼻子??。。？,1
回复@温柔之人最可爱:我就是那个特别凶的吊梢单眼皮！[允悲][允悲][允悲],1
回复@一只努力的小透明哩-:整个牙估计就更美了！！！,1
全部被郑爽的鼻子吸去了注意力。,1
亲身经验真的会反弹，其实勤刷牙真的可以变白。我正畸前治疗了半年牙周，期间医生要求三餐后刷牙，早晚用电动牙刷，中午在公司用普通牙刷，半年后有同事夸我牙齿白！！然后不久就去上牙套了，用陶瓷牙套，医生也夸我牙齿白，和托槽颜色贴近，远看几乎不明显。勤刷牙吧姐妹们！！还有少喝红茶咖啡！！,1
回复@仙女颜究所:[允悲][允悲]收到回复还有点不好意思了呢 回复@夜行队长:盆骨前倾？ 你是男生吗？我果然不是铁粉 回复@奶香味小兔Maia:我被赞到现在[允悲]感谢阿狗给我的这次权重[笑cry],1
但是鼻子大....眼睛偏小...又很纠结....不能细眉毛.....感觉自己长了很多矛盾点 27、8的状态,1
我 肿眼泡加下垂眼 内双 想做双眼皮好多年了还没下定决心[跪了],1
我以前就是这种凹陷的眼窝，我个人不太喜欢 有点显老态 。我眼部填充了脂肪胶后改善了很多。,1
回复@仙女颜究所:对的，这种还不好画眼影[笑cry] 我就是凹陷眼，看起来特别没精神,1
牙齿没问题 嘴唇太厚[黑线][黑线]丑死了嫌弃自己 http://t.cn/AiBbxQzS,1
我也好想要下垂眼呜呜呜 吊眼角看起来好凶,1
减肥,1
我是看人眼睛的我但是我近视总觉得自己眼神有点呆,1
其实也是平常夫妻 学到了 在哪里做的，效果真的不错 真漂亮,1
回复@天鹅绒蓝:对对对  看起来就是自信满满的脸！,1
角质层薄，脸红红的怎么办呢[允悲][泪],1
感觉和我的鼻子好像啊 http://t.cn/AiB7gTOq,1
额头高，稍圆一点的脸，是个粗眉吗,1
额头太平，下巴后缩[汗]嘴还突[泪] http://t.cn/AiBLi8vp,1
10点多睡的人都有很重的黑眼圈，感觉没救了,1
罗通贵毁眼,1
回复@蜜桃兔mi:这个医院不好吗,1
我觉得关键是鼻基底和嘴凸问题 你试试改变这两个 回复@哥斯拉要吃肉:我觉得少年感的精髓不是精致和太强势的五官立体度 而是在周正的五官里带着憨和朝气 气质大于五官 刘昊然的五官并不是精致的 但是浓浓的乖孩子和阳光一样的少年气 大费周章的全脸调整还不如四两拨千斤的抓关键处  鼻基底和嘴凸是除了鼻子外最影响脸型和颜值的 当然下巴也是加分项,1
凹的话，不化妆好像不行,1
鼻梁啊啊啊,1
回复@巧克力party:请问这个多少钱呀,1
可我要是小眼睛怎么办奥,1
回复@今天头发也长长了一厘米-:我小时候也是，上课很爱看着老师讲课，然后老师问我，为什么总是盯着她，导致后来我跟人对话都不敢看对方眼睛??,1
小姐姐 那脸圆 下庭短 有什么小窍门吗[泪],1
我眼窝也比较深，的确是显老看起来也凶，不过显得五官比较特别，也不知道是好是坏，我自己挺喜欢的 是我没错了 http://t.cn/AiB2Defr 我现在就是从粗眉改细眉 感觉我额头也挺窄 那看来是适合的？ http://t.cn/AiB2GEa7 我来了 就想问问肌肉腿打瘦腿针是不是真的有用！肌肉腿烦恼死我了，初中高中爱跑步，还是垫着脚跑步，还不拉伸，我一定是猪,1
回复@么么噗噗:一摸一样的经验！但我下巴外翘了 回复@hkooyu是好吃哟:我也是啊啊啊 月亮形....怎么治啊 侧面看真的像个月亮一样,1
下垂眼代言人[困][困][困]是我... http://t.cn/AiBPHF6G,1
整体瘦但大腿粗的我哭死……[允悲],1
回复@石骴:我都不敢上眼妆 回复@仙女颜究所:T_T那是轻微的才有效果，我这种先天青蛙眼没救了，只能想想要不去抽脂吧 回复@石骴:我都想去做眼部抽脂了，太肿了 总比我凸眼睛好看,1
这几个可能不是化妆的问题了，不看不知道一看就知道[允悲],1
我眼尾也向上，然后眼睛有大，看人的时候如果不笑她们就说我瞪她[允悲],1
回复@斯年kylin:我也凸眼睛 长时间用眼眼皮上还会有一条褶子 好显老啊[泪],1
本小眼睛上吊眼经常感觉自己不太友好[跪了] http://t.cn/AiBhAT8W 回复@吃个巧莓:偷偷看了姐妹主页 你好漂亮啊 梨涡真好看,1
美女都需要化妆陪衬才能更美,1
已经加啦 您好，仙女，我们是北京医美机构，想与您这边合作，不知道是否有这个荣幸。,1
发啦 也发了 微信也说了 分享图片 分享图片 分享图片 就比如适合什么风格的 甜美还是清冷那种 就是脸部的 可以发红包 你好 请问可以指点一下嘛[泪],1
小仙女，请问，武汉有没有靠谱的做超皮秒祛斑的医院啊,1
请您抽空回复一下，期待您的回复。 本人。22岁皮肤暗沉。轻微毛孔想打水光针，但是，不了解副作用和依赖性。 小仙女你们怎么看待水光针啊？,1
谢谢 认真考虑一下下 太短了 我感觉我的鼻子很丑 我还需要动哪里 超声刀吗 分享图片 鼻基底凹陷 凸嘴并且 再加瘦脸针后遗症 减肥 显老五岁 泪沟法令纹 颧脂垫下移怎么办 分享图片,1
小姐姐，跪求深圳双眼皮手术医生,1
医院合作 [微笑],1
您好 我想咨询一下 我本身是有双眼皮的 但是眼睛还是感觉很没有神 会不会是因为我本身就是近视的原因啊 如果做个近视眼手术会改变一些吗 还是就是因为双眼皮的缘故呢,1
我额头靠后，颧骨有点高，颧工外扩，人中长，嘴巴凸，法令纹深。。。感觉全是死穴。。基本不拍侧颜，侧颜比正面更丑。能帮我看一下吗？,1
不好意思看自动回复还以为要去微信问 分享图片 想请问一下，这眼睛要去割双眼皮嘛，平时看着还好，照片里特别奇怪，又很怕割了之后会很假，因为我眼距比较近,1
我的脸都快疯了[悲伤][悲伤][悲伤] 分享图片 分享图片,1
前两年脸型和现在不一样了怎么破 分享图片 分享图片 期待能回复我[鼓掌][鼓掌][鼓掌][鼓掌] 下颚也长肉怎么办... [嘻嘻][嘻嘻][嘻嘻][嘻嘻] ？？？ 法令纹黑眼圈都是同龄人里比较重的怎么办 [鼓掌],1
回复@静三三-:同问，下挺短怎么办呀,1
需要正畸吗 分享图片 小姐姐帮我看看 分享图片,1
谢谢仙 我迟点会回复哦 我最近在想是不啊发色之类的问题 麻烦你了[泪][泪][泪]真的是太想变漂亮了 不知道为什么总感觉带着一丝土感和畏缩感，我自己也讲不明白我的外貌缺点和优点 原相机拍的，有调一点色 这张是最接近我本人的长相 分享图片 我想让你帮我看看我的长相 仙仙,1
我很好奇瘦了法令纹会好些吗,1
回复@努力挨饿的喵:预约了后天注射 保佑我不要变葫芦脸[允悲] 回复@努力挨饿的喵:打一次后不补打会回复原状吗？还是说也会垮脸。。。,1
回复@MissNo3:肿泡?单眼皮?眼角下垂?下三白眼，平时看着没精神，瞪大眼睛是整条街变成整条街最凶的仔,1
回复@你是奥利奥嘛我想泡你诶:吓得我开始张罗抗皱[泪] 回复@仙女颜究所:最近注意到我的法令纹一直以为我笑太多，现在想想，我是重了那么十多斤[泪] 法令纹我，，，， ，,1
回复@仙女颜究所:因为我脸蛋很瘦！ 然后人也不矮！ 就一直还觉得自己可以遮一遮！ 回复@台江区第一美:关键我还是艺术生…… 同学们都很瘦[晕] 我现在回想起来真想打死自己…… 想跟各位姐妹说，我高考结束的时候140斤…… 压力特别大每天吃很多…… 高考结束的暑假真的还沉浸在胖而不自知的世界里，就瘦了五六斤。 顶着130多斤的肥胖身体去见新同学…… 真的太难看了…… 终于大一上醒悟了开始减肥瘦到120左右，现在大二114斤，还得继续瘦。 瘦下来真的很快乐，肥胖真的不好看！,1
回复@猫车来的太快就像龙卷风-:同款，我也是人中长,1
回复@玛卡巴卡啊卡哇卡米卡玛卡牟:可以收一下牙齿 鼻子会有一点变化 显得好看,1
鼻梁高度可以鼻孔大怎么办,1
没有和我一样的吗？我一热就会脸特别红特别红 夏天出门走路很热 别人挺多出汗 我是整个脸红到不行,1
回复@白白要更白:我感觉很有用诶！每次用完皮肤都亮了不少，比较适合面部因缺水而导致暗哑的姐妹惹,1
回复@疯子米兰达:鼻头大旺夫 而且你的很好看,1
可以只做提肌吗？,1
想问一下 我这个算是眼尾向上嘛 http://t.cn/AiBV4tLt,1
回复@还是那个Emmmmmmma:同凸嘴。整完牙更突，骨性的真无解,1
美白牙贴属于应急的东西啦，可以把牙贴减成两半，不贴到牙龈，会好很多,1
我来了[跪了]我小腿从38减到34，加油吧别放弃,1
为啥我觉得没有唇珠好看[笑cry],1
回复@许一世尘缘:哪里做的，这么便宜,1
回复@撒谎的都是坏居居:她心态没问题从今年开始她就开始自信和胖了，现在也越来越开朗了我谢谢您了 也是醉了郑爽没整好吧，明明就和微微一样[拜拜][拜拜][拜拜][拜拜][拜拜]她鼻子本来就那样不就是瘦了吗又说整了，醉了，她整了自己会说，别忘了她自己以前承认过整容,1
感觉应该是牙齿内扣，整个下面部呈向里凹陷,1
鼻基底凹怎么办呢,1
回复@POOTATOO:嗯嗯 了解！ 回复@栗林里莉安:鼻小柱是哪里[疑问][疑问]我不太懂 我的大鼻子[泪][泪][泪] http://t.cn/AiBxetpP,1
新疆人鼻子都高,1
审美这个东西，终究看个人，每个人喜欢的类型都不一样，我觉得吴倩属于那种邻家大姐姐的长相，给人一种亲切感和信任感。热巴的脸很立体，喜欢欧美长相的人应该会很喜欢。寡淡不是贬义词，立体也不完全是褒义词。我们遵循自己内心的想法就好了[嘻嘻],1
嘴巴凸，鼻头大，鼻子也不高[泪]都想去做鼻子 http://t.cn/AiBiAuvf,1
俺皮薄干敏皮用启初倍润面霜都拔干[泪]气哭了 回复@海藻xx:就是整牙吗！好的那俺做做功课！谢谢姐妹！ 回复@嘿_干嘛不呢:呜呜呜好的姐妹[泪] 回复@仙女颜究所:呜呜鼻子长度的话是不是不太好改啦[允悲] 请问我这样的鼻子怎么办呢[允悲]朝天鼻，正面看鼻头还很宽[允悲] http://t.cn/AiBxnHJ8,1
胖的眼皮肿泡眼[泪][泪][泪],1
补一张算比较正面的 http://t.cn/AiBJagMr 侧面看着是有鼻梁的呀  一看正面惨不忍睹 到底是为什么呀？ http://t.cn/AiBJaA0l,1
脸大。。。。。鼻子低,1
她是不是垫眉弓了？ http://t.cn/AiBxTW2g,1
我会减肥的 [委屈][委屈][委屈],1
这个我小偶像会！然后我学着他也想用鼻子发条微博，打的都是什么乱七八糟的字[允悲][允悲],1
回复@七杯芋圆:还有嘴突和下巴也有关系 回复@仙女颜究所:[笑cry]我打字漏字了，是和谐美高鼻的高度和眉骨和额头相关。 鼻子高度和眉骨额头高度相关，,1
眼睛无神是眼部肌肉的原因，多点练练就好了,1
所以啥样的是下垂眼啊？,1
面试的时候 不敢直视面试官的眼睛,1
那是不是说瘦下来法令纹会间接减轻？[喵喵] 走路时间稍长就会磨的大腿又痒又红[悲伤],1
请问这要怎么改善啊 我觉得自己脸不够精致 但又不知道要调整哪里 我感觉我的鼻子不塌但是正面看起来又很大很扁是为什么 分享图片 分享图片 分享图片 请问一下,1
好的谢谢！ 鼻综合的话应该怎么做 我除了想做鼻基底之外还想做鼻综合 不知道看不看私信5555 分享图片,1
想咨询,1
哦哦哦 啊？那你是不建议吗？ 我总觉得自己是骨骼问题，不过咨询过，建议都是吸脂，但我怕吸脂效果不好 竟然回复了，开心 早，我想咨询下，面部脂肪较多的时候，是不是没法判断下颌骨是否宽？,1
